Data;Tipo;Cliente;Produto;Código;Núm. Fato;Núm. NF;Categoria;Grupo;Vendedor;Usuário;Qtd.;Custo Un.;Margem;Preço Un.;Tot. Custo (R$);Sub-Total (R$);Desconto (R$);Tot. Venda (R$);Lucro Tot. (R$);NCM
26/07/2025;s;;PIMENTINHA STRAICK ALIMENTOS 70G;359;FG111046;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,20;104,55;4,50;2,20;4,50;0,00;4,50;2,30;
26/07/2025;s;;CIGARRO PALHEIRO PURO FUMO LEGITIMO;248;FG111046;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
26/07/2025;s;;CELULOSE ALEDA VERDE;194;FG111046;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,25;52,94;6,50;4,25;6,50;0,00;6,50;2,25;
26/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111045;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;10,00;4,00;37,50;5,50;40,00;55,00;7,00;48,00;8,00;
26/07/2025;s;;TRIDENT FRESH HERBAL;236;FG111044;1079;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,74;72,41;3,00;1,74;3,00;0,00;3,00;1,26;21069050
26/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111044;1079;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;3,38;47,63;4,99;20,28;29,94;0,00;29,94;9,66;22030000
26/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111043;1078;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;3,38;47,63;4,99;20,28;29,94;0,00;29,94;9,66;22030000
26/07/2025;s;;COCA COLA PET 2L;73;FG111042;1077;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,36;38,35;12,95;9,36;12,95;0,00;12,95;3,59;22021000
26/07/2025;s;;SPRITE ORIGINAL PET 2L;121;FG111042;1077;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,70;42,86;11,00;7,70;11,00;0,00;11,00;3,30;22021000
26/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111041;1076;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;3,38;47,63;4,99;6,76;9,98;0,00;9,98;3,22;22030000
26/07/2025;s;;BRAHMA CHOPP 300ML;27;FG111040;1214;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,15;39,07;2,99;2,15;2,99;0,00;2,99;0,84;22030000
26/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG111039;1213;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
26/07/2025;s;;CIGARRO ROTHMANS AZUL MAÇO;718;FG111038;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;4,00;8,60;4,65;9,00;34,40;36,00;0,00;36,00;1,60;
26/07/2025;s;;HEINEKEN LN 330ML;83;FG111037;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,76;21,53;7,00;11,52;14,00;0,00;14,00;2,48;22030000
26/07/2025;s;;BATATA CHIPS SOBERANA;111;FG111037;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,50;33,33;6,00;4,50;6,00;0,00;6,00;1,50;
26/07/2025;s;;PIMENTINHA STRAICK ALIMENTOS 70G;359;FG111037;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,20;104,55;4,50;2,20;4,50;0,00;4,50;2,30;
26/07/2025;s;;AGUA MINERAL IGARAPE C GAS 500ML;409;FG111036;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,50;100,00;3,00;1,50;3,00;0,00;3,00;1,50;
26/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111035;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
26/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111034;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
26/07/2025;s;;CIGARRO OUTBACK VERMELHO;424;FG111034;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,80;71,05;6,50;3,80;6,50;0,00;6,50;2,70;
26/07/2025;s;;ORIGINAL LT 473ML;330;FG111033;1075;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;4,72;20,55;5,69;18,88;22,76;0,00;22,76;3,88;22030000
26/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG111032;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
26/07/2025;s;;GELO SABORIZADO MARACUJÁ;274;FG111032;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;COPO RED LABEL 700ML;CRL1;FG111031;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,96;80,82;18,01;9,96;18,01;0,00;18,01;8,05;
26/07/2025;s;;GELO SABORIZADO MARACUJÁ;274;FG111031;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;POWERADE FRUTAS TROPICAIS PET 500ML;859;FG111030;1212;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,44;45,06;4,99;3,44;4,99;0,00;4,99;1,55;22029900
26/07/2025;s;;COMBO WHITE HORSE C GELO SABORIZADO;CB2;FG111029;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;72,97;28,87;94,04;72,97;94,04;0,00;94,04;21,07;
26/07/2025;s;;GELO SABORIZADO MAÇA VERDE;273;FG111029;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;GELO SABORIZADO MELANCIA;276;FG111029;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,69;136,09;3,99;1,69;3,99;0,00;3,99;2,30;
26/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111029;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;3,38;47,63;4,99;13,52;19,96;0,00;19,96;6,44;22030000
26/07/2025;s;;CHICLETE PLUTONITA BABA DE BRUXA;173;FG111029;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;0,21;138,10;0,50;0,42;1,00;0,00;1,00;0,58;
26/07/2025;s;;GELO SABORIZADO TROPICAL;275;FG111029;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,69;136,09;3,99;3,38;7,98;0,00;7,98;4,60;
26/07/2025;s;;GELO SABORIZADO MORANGO;272;FG111029;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,25;219,20;3,99;2,50;7,98;0,00;7,98;5,48;
26/07/2025;s;;TRIDENT MENTA;57;FG111029;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,83;63,93;3,00;1,83;3,00;0,00;3,00;1,17;21069050
26/07/2025;s;;GELO SABORIZADO SAL E LIMÃO;407;FG111029;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,69;136,09;3,99;3,38;7,98;0,00;7,98;4,60;
26/07/2025;s;;GELO SABORIZADO MORANGO;272;FG111028;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,25;219,20;3,99;2,50;7,98;0,00;7,98;5,48;
26/07/2025;s;;TRIDENT MENTA;57;FG111028;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,83;63,93;3,00;1,83;3,00;0,00;3,00;1,17;21069050
26/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG111027;1211;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
26/07/2025;s;;BRAHMA CHOPP 300ML;27;FG111027;1211;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,15;39,07;2,99;2,15;2,99;0,00;2,99;0,84;22030000
26/07/2025;s;;GELO SABORIZADO MELANCIA;276;FG111026;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,69;136,09;3,99;3,38;7,98;0,00;7,98;4,60;
26/07/2025;s;;GELO SABORIZADO TROPICAL;275;FG111026;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,69;136,09;3,99;3,38;7,98;0,00;7,98;4,60;
26/07/2025;s;;TRIDENT FRESH HERBAL;236;FG111025;1210;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,74;72,41;3,00;3,48;6,00;0,00;6,00;2,52;21069050
26/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111024;1074;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;2,56;75,78;4,50;10,24;18,00;0,00;18,00;7,76;22030000
26/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG111024;1074;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,54;26,17;6,99;11,08;13,98;0,00;13,98;2,90;22030000
26/07/2025;s;;HALLS UVA VERDE;61;FG111024;1074;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,26;138,10;3,00;1,26;3,00;0,00;3,00;1,74;17049020
26/07/2025;s;;SKOL BEATS RED MIX LONG NECK 269ML;883;FG111023;1073;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;6,48;23,30;7,99;19,44;23,97;0,00;23,97;4,53;22089000
26/07/2025;s;;KAPO UVA 200ML;164;FG111022;;Receitas financeiras: Venda;SUCOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,71;75,44;3,00;1,71;3,00;0,00;3,00;1,29;22021000
26/07/2025;s;;ITAIPAVA PILSEN LT 550ML;371;FG111022;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;7,00;3,41;31,96;4,50;23,87;31,50;0,00;31,50;7,63;22030000
26/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111022;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
26/07/2025;s;;CIGARRO ARTESANAL ROMERIO PREMIUM;602;FG111021;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;8,00;37,50;11,00;16,00;22,00;0,00;22,00;6,00;
26/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG111020;1072;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
26/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG111019;1209;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;26,17;6,99;5,54;6,99;0,00;6,99;1,45;22030000
26/07/2025;s;;KAPO MORANGO 200ML;163;FG111019;1209;Receitas financeiras: Venda;SUCOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,71;75,44;3,00;1,71;3,00;0,00;3,00;1,29;22021000
26/07/2025;s;;KAPO UVA 200ML;164;FG111019;1209;Receitas financeiras: Venda;SUCOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,71;75,44;3,00;3,42;6,00;0,00;6,00;2,58;22021000
26/07/2025;s;;CHICLETE BUBBALOO MORANGO;495;FG111019;1209;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;5,00;0,25;100,00;0,50;1,25;2,50;0,00;2,50;1,25;17041000
26/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG111018;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
26/07/2025;s;;GELO SABORIZADO MARACUJÁ;274;FG111018;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;ANTARCTICA PILSEN LT 473ML MULTPACK;885;FG111017;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;39,14;27,75;50,00;39,14;50,00;0,00;50,00;10,86;22030000
26/07/2025;s;;AGUA MINERAL DAFLORA S GAS 510ML;348;FG111017;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,00;150,00;2,50;1,00;2,50;0,00;2,50;1,50;22011000
26/07/2025;s;;DORITOS NACHO 37G;646;FG111017;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,91;27,62;4,99;3,91;4,99;0,00;4,99;1,08;19059090
26/07/2025;s;;SKOL BEATS RED MIX LONG NECK 269ML;883;FG111016;1071;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,48;23,30;7,99;6,48;7,99;0,00;7,99;1,51;22089000
26/07/2025;s;;HEINEKEN LN 330ML;83;FG111016;1071;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,76;21,53;7,00;5,76;7,00;0,00;7,00;1,24;22030000
26/07/2025;s;;APERITIVO CAMPARI 1L;35;FG111015;1208;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;57,34;21,90;69,90;57,34;69,90;0,00;69,90;12,56;22089000
26/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111014;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;3,38;47,63;4,99;13,52;19,96;0,00;19,96;6,44;22030000
26/07/2025;s;;PIMENTINHA STRAICK ALIMENTOS 70G;359;FG111014;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,20;104,55;4,50;2,20;4,50;0,00;4,50;2,30;
26/07/2025;s;;CANELINHA DA ROCHA 900ML;210;FG111013;;Receitas financeiras: Venda;DRINK PRONTO (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;11,70;49,57;17,50;11,70;17,50;0,00;17,50;5,80;
26/07/2025;s;;COCKTAIL MANSAO MAROMBA WHISKEY E CAFEINA 1L;471;FG111012;1070;Receitas financeiras: Venda;DRINK PRONTO (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,99;99,20;19,90;9,99;19,90;0,00;19,90;9,91;22089000
26/07/2025;s;;GELO CUBO 4KG;84;FG111011;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,00;133,33;14,00;6,00;14,00;0,00;14,00;8,00;
26/07/2025;s;;TRIDENT MENTA;57;FG111011;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,83;63,93;3,00;1,83;3,00;0,00;3,00;1,17;21069050
26/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111010;1069;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;2,56;75,78;4,50;5,12;9,00;0,00;9,00;3,88;22030000
26/07/2025;s;;HEINEKEN LN 330ML;83;FG111009;1068;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;5,76;21,53;7,00;34,56;42,00;0,00;42,00;7,44;22030000
26/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111008;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;37,50;5,50;4,00;5,50;0,00;5,50;1,50;
26/07/2025;s;;RUM BACARDI CARTA ORO 980ML;723;FG111007;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;42,90;27,97;54,90;42,90;54,90;0,00;54,90;12,00;
26/07/2025;s;;COCA COLA PET 2L;73;FG111007;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,36;38,35;12,95;9,36;12,95;0,00;12,95;3,59;22021000
26/07/2025;s;;H2OH LIMONETO PET 500ML;232;FG111007;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,82;17,80;4,50;3,82;4,50;0,00;4,50;0,68;22021000
26/07/2025;s;;COPO RED LABEL 700ML;CRL1;FG111007;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,96;80,82;18,01;9,96;18,01;0,00;18,01;8,05;
26/07/2025;s;;GELO SABORIZADO COCO;292;FG111007;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;MONSTER ENERGY LT 473ML;106;FG111006;1067;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;7,65;30,59;9,99;15,30;19,98;0,00;19,98;4,68;22029900
26/07/2025;s;;HALLS UVA VERDE;61;FG111006;1067;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,26;138,10;3,00;1,26;3,00;0,00;3,00;1,74;17049020
26/07/2025;s;;HALLS MORANGO;675;FG111006;1067;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,26;138,10;3,00;1,26;3,00;0,00;3,00;1,74;17049020
26/07/2025;s;;MONSTER ENERGY ZERO AÇUCAR LT 473ML;685;FG111005;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,86;45,63;9,99;6,86;9,99;0,00;9,99;3,13;22029900
26/07/2025;s;;CIGARRO ARTESANAL ROMERIO PREMIUM;602;FG111005;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;37,50;11,00;8,00;11,00;0,00;11,00;3,00;
26/07/2025;s;;CHOCOLATE PRESTIGIO DARK 33G;838;FG111004;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,96;129,59;4,50;1,96;4,50;0,00;4,50;2,54;18069000
26/07/2025;s;;CHOCOLATE LACTA LAKA 20G;896;FG111004;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;100,00;4,00;2,00;4,00;0,00;4,00;2,00;18063210
26/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG111004;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
26/07/2025;s;;ENERGETICO JACK POWER TRAD 2L;346;FG111003;1207;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,90;69,49;10,00;11,80;20,00;0,00;20,00;8,20;22029900
26/07/2025;s;;BATATA RUPPERS TRADICIONAL 90G;411;FG111002;1206;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,00;44,75;5,79;8,00;11,58;0,00;11,58;3,58;20052000
26/07/2025;s;;BOLACHA DANIX CHOCOLATE 130G;193;FG111002;1206;Receitas financeiras: Venda;MERCEARIA (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,53;58,10;4,00;2,53;4,00;0,00;4,00;1,47;19053100
26/07/2025;s;;BOLACHA DANIX MORANGO 130G;706;FG111002;1206;Receitas financeiras: Venda;MERCEARIA (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,49;60,64;4,00;2,49;4,00;0,00;4,00;1,51;19053100
26/07/2025;s;;TORCIDA CEBOLA 35G;846;FG111002;1206;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,00;200,00;3,00;1,00;3,00;0,00;3,00;2,00;19059090
26/07/2025;s;;COCKTAIL MANSAO MAROMBA WHISKEY E MAÇA VERDE 1L;773;FG111001;;Receitas financeiras: Venda;DRINK PRONTO (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,99;99,20;19,90;9,99;19,90;0,00;19,90;9,91;
26/07/2025;s;;AGUA MINERAL DAFLORA S GAS 510ML;348;FG111000;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,00;150,00;2,50;2,00;5,00;0,00;5,00;3,00;22011000
26/07/2025;s;;DOSE WHITE HORSE 100ML;DWH1;FG110999;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,58;67,17;11,00;6,58;11,00;0,00;11,00;4,42;
26/07/2025;s;;GELO SABORIZADO COCO;292;FG110999;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
26/07/2025;s;;MONSTER ENERGY LT 473ML;106;FG110999;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,65;30,59;9,99;7,65;9,99;0,00;9,99;2,34;22029900
26/07/2025;s;;STELLA ARTOIS PURE GOLD LN 330ML;452;FG110999;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;5,91;18,27;6,99;23,64;27,96;0,00;27,96;4,32;22030000
26/07/2025;s;;AMENDOIM FRUTO DA TERRA 70G;344;FG110999;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,00;50,00;4,50;3,00;4,50;0,00;4,50;1,50;
26/07/2025;s;;MORANGO DO AMOR;906;FG110999;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
26/07/2025;s;;GELO 10KG;379;FG110998;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;125,00;18,00;8,00;18,00;0,00;18,00;10,00;
26/07/2025;s;;ORIGINAL LT 473ML;330;FG110997;1066;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;4,72;20,55;5,69;28,32;34,14;0,05;34,09;5,77;22030000
26/07/2025;s;;HEINEKEN LN 330ML;83;FG110997;1066;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;5,76;21,53;7,00;34,56;42,00;0,06;41,94;7,38;22030000
26/07/2025;s;;COCA COLA PET 200ML;109;FG110997;1066;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,51;98,68;3,00;3,02;6,00;0,01;5,99;2,97;22021000
26/07/2025;s;;KAPO MORANGO 200ML;163;FG110997;1066;Receitas financeiras: Venda;SUCOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,71;75,44;3,00;3,42;6,00;0,01;5,99;2,57;22021000
26/07/2025;s;;TRIDENT MENTA;57;FG110997;1066;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;1,83;63,93;3,00;3,66;6,00;0,01;5,99;2,33;21069050
26/07/2025;s;;CHOCOLATE LACTA LAKA 20G;896;FG110997;1066;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;100,00;4,00;2,00;4,00;0,00;4,00;2,00;18063210
26/07/2025;s;;HEINEKEN LN 330ML;83;FG110996;1065;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,76;21,53;7,00;11,52;14,00;0,00;14,00;2,48;22030000
